DOMAIN,DOMAIN_TYPE,DNS_SERVER,SPF,SPF_MULTIPLE_ALLS,SPF_NUM_DNS_QUERIES,SPF_TOO_MANY_DNS_QUERIES,DMARC,DMARC_POLICY,DMARC_PCT,DMARC_ASPF,DMARC_SP,DMARC_FORENSIC_REPORT,DMARC_AGGREGATE_REPORT,BIMI_RECORD,BIMI_VERSION,BIMI_LOCATION,BIMI_AUTHORITY,SPOOFING_POSSIBLE,SPOOFING_TYPE
"safecar.gov,Federal - Executive,Department of Transportation,U.S. Department of Transportation Office of the Chief Information Officer,Washington,DC,DOT-Cyber-Reporting@dot.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_reports@dot.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc_reports@dot.gov; ri=43200",reject,,,,,"dmarc_agg@valigov.email,dmarc_reports@dot.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for safecar.gov,Federal - Executive,Department of Transportation,U.S. Department of Transportation Office of the Chief Information Officer,Washington,DC,DOT-Cyber-Reporting@dot.gov."
"dotideahub.gov,Federal - Executive,Department of Transportation,U.S. Department of Transportation Office of the Chief Information Officer ,Washington,DC,vulnerabilitydisclosure@faa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:9-AIF-340-DMARC-REPORTS@faa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:9-AIF-340-DMARC-REPORTS@faa.gov",reject,,,,,"dmarc_agg@valigov.email,9-AIF-340-DMARC-REPORTS@faa.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for dotideahub.gov,Federal - Executive,Department of Transportation,U.S. Department of Transportation Office of the Chief Information Officer ,Washington,DC,vulnerabilitydisclosure@faa.gov."
"safeocs.gov,Federal - Executive,Department of Transportation,Bureau of Transportation Statistics,Washington,DC,DOT-Cyber-Reporting@dot.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_reports@dot.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc_reports@dot.gov; ri=43200",reject,,,,,"dmarc_agg@valigov.email,dmarc_reports@dot.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for safeocs.gov,Federal - Executive,Department of Transportation,Bureau of Transportation Statistics,Washington,DC,DOT-Cyber-Reporting@dot.gov."
"safercar.gov,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_reports@dot.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc_reports@dot.gov; ri=43200",reject,,,,,"dmarc_agg@valigov.email,dmarc_reports@dot.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for safercar.gov,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov."
"safertruck.gov,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_reports@dot.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc_reports@dot.gov; ri=43200",reject,,,,,"dmarc_agg@valigov.email,dmarc_reports@dot.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for safertruck.gov,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov."
"faa.gov,Federal - Executive,Department of Transportation,Federal Aviation Administration,Washington,DC,vulnerabilitydisclosure@faa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:9-AIF-340-DMARC-REPORTS@faa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:9-AIF-340-DMARC-REPORTS@faa.gov",reject,,,,,"dmarc_agg@valigov.email,9-AIF-340-DMARC-REPORTS@faa.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for faa.gov,Federal - Executive,Department of Transportation,Federal Aviation Administration,Washington,DC,vulnerabilitydisclosure@faa.gov."
"sharetheroadsafely.gov,Federal - Executive,Department of Transportation,Federal Motor Carrier Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_reports@dot.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc_reports@dot.gov; ri=43200",reject,,,,,"dmarc_agg@valigov.email,dmarc_reports@dot.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for sharetheroadsafely.gov,Federal - Executive,Department of Transportation,Federal Motor Carrier Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov."
"esc.gov,Federal - Executive,Department of Transportation,FAA MMAC,Oklahoma City,OK,vulnerabilitydisclosure@faa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:9-AIF-340-DMARC-REPORTS@faa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:9-AIF-340-DMARC-REPORTS@faa.gov",reject,,,,,"dmarc_agg@valigov.email,9-AIF-340-DMARC-REPORTS@faa.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for esc.gov,Federal - Executive,Department of Transportation,FAA MMAC,Oklahoma City,OK,vulnerabilitydisclosure@faa.gov."
"trafficsafetymarketing.gov,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_reports@dot.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc_reports@dot.gov; ri=43200",reject,,,,,"dmarc_agg@valigov.email,dmarc_reports@dot.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for trafficsafetymarketing.gov,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov."
"transportation.gov,Federal - Executive,Department of Transportation,U.S. Department of Transportation,Washington,DC,DOT-Cyber-Reporting@dot.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_reports@dot.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc_reports@dot.gov; ri=43200",reject,,,,,"dmarc_agg@valigov.email,dmarc_reports@dot.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for transportation.gov,Federal - Executive,Department of Transportation,U.S. Department of Transportation,Washington,DC,DOT-Cyber-Reporting@dot.gov."
"reach.gov,Federal - Executive,Department of Veterans Affairs,Department of Veterans Affairs - PREVENTS,Washington,DC,weareprevents@va.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:reports@dmarc.cyber.dhs.gov,reject,,,,,reports@dmarc.cyber.dhs.gov,,,,,FALSE,"Spoofing is not possible for reach.gov,Federal - Executive,Department of Veterans Affairs,Department of Veterans Affairs - PREVENTS,Washington,DC,weareprevents@va.gov."
"vaoig.gov,Federal - Executive,Department of Veterans Affairs,VA Office of Inspector General,Washington DC,DC,vacowebmao@va.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:reports@dmarc.cyber.dhs.gov,reject,,,,,reports@dmarc.cyber.dhs.gov,,,,,FALSE,"Spoofing is not possible for vaoig.gov,Federal - Executive,Department of Veterans Affairs,VA Office of Inspector General,Washington DC,DC,vacowebmao@va.gov."
"va.gov,Federal - Executive,Department of Veterans Affairs,""Office of Information and Technology, IT Operations and Services (ITOPS)"",Washington,DC,VAWebSecurity@va.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:reports@dmarc.cyber.dhs.gov,reject,,,,,reports@dmarc.cyber.dhs.gov,,,,,FALSE,"Spoofing is not possible for va.gov,Federal - Executive,Department of Veterans Affairs,""Office of Information and Technology, IT Operations and Services (ITOPS)"",Washington,DC,VAWebSecurity@va.gov."
"vets.gov,Federal - Executive,Department of Veterans Affairs,""Office of Information and Technology, IT Operations and Services (ITOPS)"",Washington,DC,VAWebSecurity@va.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:reports@dmarc.cyber.dhs.gov,reject,,,,,reports@dmarc.cyber.dhs.gov,,,,,FALSE,"Spoofing is not possible for vets.gov,Federal - Executive,Department of Veterans Affairs,""Office of Information and Technology, IT Operations and Services (ITOPS)"",Washington,DC,VAWebSecurity@va.gov."
"unitedstatescongress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1;p=none;sp=none;fo=1;rua=mailto:locdmarc_reports@loc.gov;ruf=mailto:locdmarc_ruf@loc.gov;rf=afrf;pct=100,none,100,,none,locdmarc_ruf@loc.gov,locdmarc_reports@loc.gov,,,,,,"Spoofing might be possible (Mailbox dependent) for unitedstatescongress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov."
"uscongress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1;p=none;sp=none;fo=1;rua=mailto:locdmarc_reports@loc.gov;ruf=mailto:locdmarc_ruf@loc.gov;rf=afrf;pct=100,none,100,,none,locdmarc_ruf@loc.gov,locdmarc_reports@loc.gov,,,,,,"Spoofing might be possible (Mailbox dependent) for uscongress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov."
"womenshistorymonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1;p=none;sp=none;fo=1;rua=mailto:locdmarc_reports@loc.gov;ruf=mailto:locdmarc_ruf@loc.gov;rf=afrf;pct=100,none,100,,none,locdmarc_ruf@loc.gov,locdmarc_reports@loc.gov,,,,,,"Spoofing might be possible (Mailbox dependent) for womenshistorymonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov."
"ocwr.gov,Federal - Legislative,Office of Congressional Workplace Rights,Office of Congressional Workplace Rights,Washington,DC,mark.kruger@ocwr.gov",domain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for ocwr.gov,Federal - Legislative,Office of Congressional Workplace Rights,Office of Congressional Workplace Rights,Washington,DC,mark.kruger@ocwr.gov."
"compliance.gov,Federal - Legislative,Office of Congressional Workplace Rights,Congressional Office of Compliance,Washington,DC,mark.kruger@ocwr.gov",domain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for compliance.gov,Federal - Legislative,Office of Congressional Workplace Rights,Congressional Office of Compliance,Washington,DC,mark.kruger@ocwr.gov."
"macpac.gov,Federal - Legislative,Medicaid and CHIP Payment and Access Commission,Medicaid and CHIP Payment and Access Commission,Washington,DC,IT.Support@macpac.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1; p=none;,none,,,,,,,,,,,"Spoofing might be possible (Mailbox dependent) for macpac.gov,Federal - Legislative,Medicaid and CHIP Payment and Access Commission,Medicaid and CHIP Payment and Access Commission,Washington,DC,IT.Support@macpac.gov."
"uscirf.gov,Federal - Legislative,U.S. Commission on International Religious Freedom,U.S. Commission on International Religious Freedom,Washington,DC,tkraemer@uscirf.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1;p=none;rua=mailto:dmarc@uscirf.gov;ruf=mailto:dmarc@uscirf.gov;fo=1,none,,,,dmarc@uscirf.gov,dmarc@uscirf.gov,,,,,,"Spoofing might be possible (Mailbox dependent) for uscirf.gov,Federal - Legislative,U.S. Commission on International Religious Freedom,U.S. Commission on International Religious Freedom,Washington,DC,tkraemer@uscirf.gov."
"uscapitolpolice.gov,Federal - Legislative,U.S. Capitol Police,U.S. Capitol Police,Washington,DC,OIS-Security@uscp.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1; p=none; pct=100;,none,100,,,,,,,,,,"Spoofing might be possible (Mailbox dependent) for uscapitolpolice.gov,Federal - Legislative,U.S. Capitol Police,U.S. Capitol Police,Washington,DC,OIS-Security@uscp.gov."
"uscp.gov,Federal - Legislative,U.S. Capitol Police,U.S. Capitol Police,Washington,DC,OIS-Security@uscp.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1; p=none; pct=100;,none,100,,,,,,,,,,"Spoofing might be possible (Mailbox dependent) for uscp.gov,Federal - Legislative,U.S. Capitol Police,U.S. Capitol Police,Washington,DC,OIS-Security@uscp.gov."
"ussemiquincentennial.gov,Federal - Legislative,U.S. Semiquincentennial Commission,United States Semiquincentennial Commission,Alexandria,VA,domain_security@america250.gov",domain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for ussemiquincentennial.gov,Federal - Legislative,U.S. Semiquincentennial Commission,United States Semiquincentennial Commission,Alexandria,VA,domain_security@america250.gov."
"whdpc.gov,Federal - Legislative,Western Hemisphere Drug Policy Commission,Western Hemisphere Drug Policy Commission,""Washington,"",MD,mary.speck@whdpc.gov",domain,1.1.1.1,,,0,FALSE,v=DMARC1; p=none; aspf=r; adkim=r;,none,,r,,,,,,,,,"Spoofing might be possible (Mailbox dependent) for whdpc.gov,Federal - Legislative,Western Hemisphere Drug Policy Commission,Western Hemisphere Drug Policy Commission,""Washington,"",MD,mary.speck@whdpc.gov."
"america250.gov,Federal - Legislative,U.S. Semiquincentennial Commission,United States Semiquincentennial Commission,Alexandria,VA,domain_security@america250.gov",domain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for america250.gov,Federal - Legislative,U.S. Semiquincentennial Commission,United States Semiquincentennial Commission,Alexandria,VA,domain_security@america250.gov."
"usa250.gov,Federal - Legislative,U.S. Semiquincentennial Commission,United States Semiquincentennial Commission,Alexandria,VA,domain_security@america250.gov",domain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for usa250.gov,Federal - Legislative,U.S. Semiquincentennial Commission,United States Semiquincentennial Commission,Alexandria,VA,domain_security@america250.gov."
"asc.gov,Federal - Executive,Appraisal Subcommittee of the Federal Financial Institutions Examination Council,Appraisal Subcommittee,Washington,DC,(blank)",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for asc.gov,Federal - Executive,Appraisal Subcommittee of the Federal Financial Institutions Examination Council,Appraisal Subcommittee,Washington,DC,(blank)."
"eac.gov,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarc@eac.gov,mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_agg@vali.email; ruf=mailto:dmarcfailures@gsa.gov",reject,100,,,dmarcfailures@gsa.gov,"dmarc@eac.gov,dmarcreports@gsa.gov,reports@dmarc.cyber.dhs.gov,dmarc_agg@vali.email",,,,,FALSE,"Spoofing is not possible for eac.gov,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov."
"helpamericavote.gov,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarc@eac.gov,mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_agg@vali.email; ruf=mailto:dmarcfailures@gsa.gov",reject,100,,,dmarcfailures@gsa.gov,"dmarc@eac.gov,dmarcreports@gsa.gov,reports@dmarc.cyber.dhs.gov,dmarc_agg@vali.email",,,,,FALSE,"Spoofing is not possible for helpamericavote.gov,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov."
"votebymail.gov,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Washington DC,DC,security@eac.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarc@eac.gov,mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_agg@vali.email; ruf=mailto:dmarcfailures@gsa.gov",reject,100,,,dmarcfailures@gsa.gov,"dmarc@eac.gov,dmarcreports@gsa.gov,reports@dmarc.cyber.dhs.gov,dmarc_agg@vali.email",,,,,FALSE,"Spoofing is not possible for votebymail.gov,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Washington DC,DC,security@eac.gov."
"intelink.gov,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=quarantine; aspf=r; adkim=r; fo=1:s; ruf=mailto:dmarc_reporting@ugov.gov; rua=mailto:dmarc_reporting@ugov.gov,mailto:dmarc_reports@mail.mil;",quarantine,,r,,dmarc_reporting@ugov.gov,"dmarc_reporting@ugov.gov,dmarc_reports@mail.mil",,,,,FALSE,"Spoofing is not possible for intelink.gov,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov."
"airnow.gov,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,infosec@epa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:5373cc68@mxtoolbox.dmarc-report.com,mailto:dmarc_rua_epa.gov@epa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:5373cc68@forensics.dmarc-report.com,mailto:dmarc_ruf_epa.gov@epa.gov; fo=1",reject,,,,"5373cc68@forensics.dmarc-report.com,dmarc_ruf_epa.gov@epa.gov","dmarc_agg@valigov.email,5373cc68@mxtoolbox.dmarc-report.com,dmarc_rua_epa.gov@epa.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for airnow.gov,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,infosec@epa.gov."
"airknowledge.gov,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,infosec@epa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:5373cc68@mxtoolbox.dmarc-report.com,mailto:dmarc_rua_epa.gov@epa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:5373cc68@forensics.dmarc-report.com,mailto:dmarc_ruf_epa.gov@epa.gov; fo=1",reject,,,,"5373cc68@forensics.dmarc-report.com,dmarc_ruf_epa.gov@epa.gov","dmarc_agg@valigov.email,5373cc68@mxtoolbox.dmarc-report.com,dmarc_rua_epa.gov@epa.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for airknowledge.gov,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,infosec@epa.gov."
"ugov.gov,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=quarantine; aspf=r; adkim=r; fo=1:s; ruf=mailto:dmarc_reporting@ugov.gov; rua=mailto:dmarc_reporting@ugov.gov,mailto:dmarc_reports@mail.mil;",quarantine,,r,,dmarc_reporting@ugov.gov,"dmarc_reporting@ugov.gov,dmarc_reports@mail.mil",,,,,FALSE,"Spoofing is not possible for ugov.gov,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov."
"cbi-epa.gov,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,infosec@epa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:5373cc68@mxtoolbox.dmarc-report.com,mailto:dmarc_rua_epa.gov@epa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:5373cc68@forensics.dmarc-report.com,mailto:dmarc_ruf_epa.gov@epa.gov; fo=1",reject,,,,"5373cc68@forensics.dmarc-report.com,dmarc_ruf_epa.gov@epa.gov","dmarc_agg@valigov.email,5373cc68@mxtoolbox.dmarc-report.com,dmarc_rua_epa.gov@epa.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for cbi-epa.gov,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,infosec@epa.gov."
"epaoig.gov,Federal - Executive,Environmental Protection Agency,EPA OIG,Washington,DC,OIG-OIT-IT-Security@epa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:5373cc68@mxtoolbox.dmarc-report.com,mailto:dmarc_rua_epa.gov@epa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:5373cc68@forensics.dmarc-report.com,mailto:dmarc_ruf_epa.gov@epa.gov; fo=1",reject,,,,"5373cc68@forensics.dmarc-report.com,dmarc_ruf_epa.gov@epa.gov","dmarc_agg@valigov.email,5373cc68@mxtoolbox.dmarc-report.com,dmarc_rua_epa.gov@epa.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for epaoig.gov,Federal - Executive,Environmental Protection Agency,EPA OIG,Washington,DC,OIG-OIT-IT-Security@epa.gov."
"fedcenter.gov,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Washington,DC,infosec@epa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:5373cc68@mxtoolbox.dmarc-report.com,mailto:dmarc_rua_epa.gov@epa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:5373cc68@forensics.dmarc-report.com,mailto:dmarc_ruf_epa.gov@epa.gov; fo=1",reject,,,,"5373cc68@forensics.dmarc-report.com,dmarc_ruf_epa.gov@epa.gov","dmarc_agg@valigov.email,5373cc68@mxtoolbox.dmarc-report.com,dmarc_rua_epa.gov@epa.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for fedcenter.gov,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Washington,DC,infosec@epa.gov."
